START_YR,TERM_DT,START_DT,YEARS_ACTIVE,EZ_PAY,MARRIED,WIDOWED,DIVORCED,SINGLE,UNKNOWN,ONLINE_ACCT,ACCIDENT_FORGIVE,MULTIPOLICY,SERVICE_ACCT,AGENT_ACCT,REQUESTED_ACCT,ACCD_DT,PAID_OUT,HAS_ACCIDENT,YRS_TILL_FIRST_CLAIM,POLICY_NBR_SCRUB
2023,,2023-06-21,2.0833333333333335,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,3325
2023,,2023-07-26,2.0,1,0,0,0,1,0,1,0,1,0,1,0,,,0,,3505
2023,,2023-08-23,1.9166666666666667,1,0,0,0,1,0,1,0,1,0,1,0,,,0,,3650
2023,,2023-09-01,1.8333333333333333,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,3727
2023,,2023-09-09,1.8333333333333333,0,1,0,0,0,0,1,0,1,0,1,0,2024-10-29,100.0,1,1.0833333333333333,3763
2023,,2023-09-14,1.8333333333333333,1,1,0,0,0,0,1,1,1,0,1,0,2024-02-14,622.78000000000065,1,0.41666666666666669,3811
2023,,2023-11-08,1.6666666666666667,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,3952
2023,,2023-10-20,1.75,1,0,0,0,1,0,1,0,1,0,1,0,2024-02-27,3935.5,1,0.33333333333333331,3959
2023,,2023-11-08,1.6666666666666667,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,4063
2023,,2023-12-29,1.5833333333333333,1,0,0,0,1,0,1,0,1,0,1,0,,,0,,4268
2024,,2024-01-16,1.5,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,4333
2024,,2024-02-02,1.4166666666666667,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,4397
2024,,2024-03-12,1.3333333333333333,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,4570
2024,,2024-03-16,1.3333333333333333,1,1,0,0,0,0,1,0,1,0,1,0,2024-04-30,36871.32,1,0.083333333333333329,4591
2024,,2024-04-05,1.25,0,1,0,0,0,0,1,0,1,0,1,0,,,0,,4692
2024,,2024-07-05,1.0,1,0,0,0,1,0,1,0,1,0,1,0,,,0,,5014
2024,,2024-07-17,1.0,1,0,0,0,1,0,1,0,1,0,1,0,,,0,,5062
2024,,2024-08-14,0.91666666666666663,1,0,0,0,1,0,1,0,1,0,1,0,,,0,,5193
2024,,2024-09-03,0.83333333333333337,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,5313
2024,,2024-09-13,0.83333333333333337,0,1,0,0,0,0,1,1,1,0,1,0,,,0,,5401
2024,,2024-09-23,0.83333333333333337,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,5441
2008,,2008-08-21,16.916666666666668,1,1,0,0,0,0,0,0,0,0,1,0,2017-11-11,-2239.0,1,9.25,5647
2012,,2012-11-14,12.666666666666666,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,5809
1985,,1985-05-16,40.166666666666664,0,1,0,0,0,0,0,0,1,0,0,1,,,0,,4
1990,,1990-03-25,35.333333333333336,0,0,0,1,0,0,1,1,1,0,1,0,,,0,,29
1984,,1984-03-11,41.333333333333336,0,1,0,0,0,0,1,0,1,0,1,0,2024-01-10,13839.52,1,39.833333333333336,53
1980,,1980-11-18,44.666666666666664,0,1,0,0,0,0,1,0,1,0,0,1,,,0,,116
2000,,2000-01-31,25.5,0,1,0,0,0,0,1,0,1,0,1,0,,,0,,174
2015,,2015-10-29,9.75,0,1,0,0,0,0,1,0,1,0,1,0,,,0,,212
2019,,2019-04-26,6.25,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,519
2019,,2019-05-01,6.166666666666667,1,0,0,0,1,0,1,0,1,0,1,0,,,0,,536
2019,,2019-09-24,5.833333333333333,1,0,0,0,1,0,1,1,1,0,1,0,2023-02-07,41.35,1,3.4166666666666665,671
2019,,2019-10-23,5.75,1,1,0,0,0,0,1,1,1,0,1,0,2023-01-18,446.68,1,3.25,689
2019,,2019-12-03,5.583333333333333,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,727
2020,,2020-11-28,4.666666666666667,1,0,0,0,1,0,1,0,1,0,1,0,,,0,,1097
2021,,2021-03-03,4.333333333333333,1,1,0,0,0,0,1,0,1,0,1,0,2023-03-01,163.0,1,2.0,1254
2021,,2021-03-03,4.333333333333333,0,0,0,0,1,0,1,1,1,0,1,0,,,0,,1256
2021,,2021-03-10,4.333333333333333,0,1,0,0,0,0,1,1,0,0,1,0,,,0,,1267
2021,,2021-04-29,4.25,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,1355
2021,,2021-08-31,3.9166666666666665,0,1,0,0,0,0,1,1,1,0,1,0,2023-02-07,5836.76,1,1.5,1586
2021,,2021-09-10,3.8333333333333335,1,0,0,0,1,0,1,1,0,0,1,0,,,0,,1600
2021,,2021-10-08,3.75,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,1659
2022,,2022-02-16,3.4166666666666665,1,1,0,0,0,0,1,1,1,0,1,0,2024-04-18,26.0,1,2.1666666666666665,1794
2022,,2022-06-22,3.0833333333333335,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,1956
2022,,2022-06-23,3.0833333333333335,0,0,0,0,1,0,1,0,1,0,1,0,2022-09-08,85124.62,1,0.25,1958
2022,,2022-07-06,3.0,1,0,0,0,1,0,1,0,1,0,1,0,,,0,,1987
2022,,2022-07-22,3.0,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,2021
2022,,2022-08-05,2.9166666666666665,0,0,0,0,1,0,1,1,1,0,1,0,,,0,,2062
2022,,2022-09-05,2.8333333333333335,1,0,0,1,0,0,1,0,1,0,1,0,2023-06-29,228.9,1,0.75,2170
2022,,2022-09-14,2.8333333333333335,0,1,0,0,0,0,1,0,1,0,1,0,,,0,,2214
2022,,2022-09-14,2.8333333333333335,1,1,0,0,0,0,1,1,1,0,1,0,2024-09-26,0.0,1,2.0,2217
2022,,2022-12-06,2.5833333333333335,0,1,0,0,0,0,1,1,1,0,1,0,2023-06-27,231.42,1,0.5,2478
2022,,2022-12-07,2.5833333333333335,0,1,0,0,0,0,1,0,0,0,1,0,,,0,,2483
2023,,2023-01-07,2.5,0,1,0,0,0,0,1,0,1,0,1,0,2023-07-07,16292.72,1,0.5,2577
2023,,2023-01-20,2.5,1,0,0,0,1,0,1,0,1,0,1,0,,,0,,2600
2011,,2011-01-16,14.5,1,1,0,0,0,0,1,1,0,0,1,0,,,0,,2605
2023,,2023-02-01,2.4166666666666665,1,1,0,0,0,0,1,0,1,0,1,0,2024-01-25,157.55,1,0.91666666666666663,2637
2023,,2023-03-01,2.3333333333333335,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,2755
2023,,2023-03-25,2.3333333333333335,0,1,0,0,0,0,1,1,1,0,1,0,2023-08-12,8377.76,1,0.41666666666666669,2861
2023,,2023-03-29,2.3333333333333335,0,1,0,0,0,0,1,0,1,0,1,0,2023-07-31,9268.18,1,0.33333333333333331,2879
2023,,2023-05-01,2.1666666666666665,0,1,0,0,0,0,1,1,1,0,1,0,2023-11-03,3346.3,1,0.5,3081
2023,,2023-05-16,2.1666666666666665,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,3163
2023,,2023-05-30,2.1666666666666665,1,1,0,0,0,0,1,0,1,0,1,0,2024-11-15,67.38,1,1.5,3229
2023,,2023-06-17,2.0833333333333335,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,3305
2023,,2023-07-13,2.0,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,3422
2023,,2023-07-18,2.0,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,3461
2023,,2023-08-04,1.9166666666666667,1,0,0,0,1,0,1,1,1,0,1,0,,,0,,3478
2023,,2023-07-21,2.0,0,0,0,0,1,0,1,0,1,0,1,0,2023-11-20,6585.5,1,0.33333333333333331,3479
2023,,2023-08-19,1.9166666666666667,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,3597
2023,,2023-08-18,1.9166666666666667,0,0,0,0,1,0,1,0,1,0,1,0,2024-03-01,40.9,1,0.58333333333333337,3615
2023,,2023-09-06,1.8333333333333333,1,1,0,0,0,0,1,0,1,0,1,0,2024-01-28,814.69,1,0.33333333333333331,3739
2023,,2023-09-27,1.8333333333333333,0,1,0,0,0,0,1,0,1,0,1,0,2024-08-02,80.83,1,0.91666666666666663,3833
2023,,2023-10-24,1.75,1,1,0,0,0,0,1,0,1,0,1,0,2024-09-27,0.0,1,0.91666666666666663,3980
2024,,2024-01-19,1.5,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,4345
2024,,2024-03-01,1.3333333333333333,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,4506
2024,,2024-03-01,1.3333333333333333,1,1,0,0,0,0,1,0,1,0,1,0,2024-10-02,416.84,1,0.58333333333333337,4507
2024,,2024-04-22,1.25,1,0,0,0,1,0,1,0,1,0,1,0,,,0,,4756
2024,,2024-07-11,1.0,1,0,0,0,1,0,1,0,0,0,1,0,,,0,,4985
2024,,2024-07-12,1.0,0,1,0,0,0,0,1,0,1,0,1,0,,,0,,4998
2007,,2007-07-08,18.0,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,5043
2024,,2024-08-16,0.91666666666666663,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,5214
2024,,2024-09-02,0.83333333333333337,1,0,1,0,0,0,1,0,1,0,1,0,,,0,,5306
2024,,2024-09-03,0.83333333333333337,0,0,0,0,1,0,1,1,1,0,1,0,,,0,,5311
2024,,2024-09-04,0.83333333333333337,0,1,0,0,0,0,1,0,1,0,1,0,,,0,,5322
2024,,2024-09-12,0.83333333333333337,1,1,0,0,0,0,0,0,1,0,1,0,,,0,,5365
2024,,2024-09-11,0.83333333333333337,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,5378
2024,,2024-09-13,0.83333333333333337,0,0,0,0,1,0,1,1,1,0,1,0,,,0,,5425
2024,,2024-09-15,0.83333333333333337,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,5433
2006,,2006-01-18,19.5,0,1,0,0,0,0,1,0,1,0,1,0,2024-09-04,1136.61,1,18.666666666666668,5561
2006,,2006-03-16,19.333333333333332,0,1,0,0,0,0,1,1,1,0,1,0,,,0,,5571
2007,,2007-07-25,18.0,0,1,0,0,0,0,1,0,1,0,1,0,,,0,,5616
2012,,2012-04-25,13.25,1,1,0,0,0,0,1,0,1,0,0,1,,,0,,5788
1987,,1987-09-12,37.833333333333336,0,1,0,0,0,0,1,0,1,0,1,0,,,0,,142
2017,,2017-04-12,8.25,0,1,0,0,0,0,1,0,1,0,1,0,2022-12-12,4702.38,1,5.666666666666667,268
2018,,2018-10-15,6.75,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,388
2019,,2019-10-18,5.75,0,1,0,0,0,0,1,1,1,0,1,0,,,0,,687
2019,,2019-12-18,5.583333333333333,1,1,0,0,0,0,1,1,1,0,1,0,2024-12-04,100.0,1,5.0,740
2020,,2020-02-10,5.416666666666667,1,1,0,0,0,0,1,1,1,0,1,0,2023-07-05,6203.27,1,3.4166666666666665,773
2020,,2020-09-01,4.833333333333333,1,1,0,0,0,0,1,0,1,0,1,0,2021-08-16,-13387.74,1,0.91666666666666663,966
2020,,2020-11-27,4.666666666666667,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,1088
2021,,2021-03-25,4.333333333333333,1,1,0,0,0,0,1,0,1,0,1,0,2023-02-04,100.0,1,1.9166666666666667,1289
2021,,2021-04-29,4.25,0,1,0,0,0,0,1,0,1,0,1,0,,,0,,1347
2021,,2021-06-27,4.083333333333333,1,0,0,0,1,0,1,1,1,0,1,0,2024-10-19,0.0,1,3.3333333333333335,1434
2021,,2021-07-16,4.0,1,0,1,0,0,0,1,1,1,0,1,0,,,0,,1484
2021,,2021-10-14,3.75,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,1671
2021,,2021-10-28,3.75,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,1704
2021,,2021-11-03,3.6666666666666665,0,1,0,0,0,0,1,1,1,0,1,0,,,0,,1712
2022,,2022-03-11,3.3333333333333335,1,1,0,0,0,0,1,1,1,0,1,0,2023-07-10,41170.54,1,1.3333333333333333,1820
2022,,2022-04-15,3.25,1,0,0,0,1,0,1,1,1,0,1,0,2024-01-31,125.0,1,1.75,1861
2022,,2022-05-06,3.1666666666666665,0,1,0,0,0,0,1,0,1,0,1,0,2024-10-24,19.8,1,2.4166666666666665,1892
2022,,2022-05-25,3.1666666666666665,1,0,0,0,1,0,1,0,1,0,1,0,,,0,,1920
2022,,2022-06-20,3.0833333333333335,1,0,0,0,1,0,1,0,1,0,1,0,2023-11-24,24.5,1,1.4166666666666667,1951
2022,,2022-07-06,3.0,0,0,0,0,1,0,1,0,1,0,1,0,,,0,,1988
2022,,2022-08-01,2.9166666666666665,1,0,1,0,0,0,1,0,1,0,1,0,,,0,,2003
2022,,2022-09-03,2.8333333333333335,0,1,0,0,0,0,1,0,1,0,1,0,,,0,,2167
2022,,2022-09-14,2.8333333333333335,0,1,0,0,0,0,1,0,1,0,1,0,,,0,,2213
2022,,2022-09-20,2.8333333333333335,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,2247
2022,,2022-10-08,2.75,1,0,0,1,0,0,1,0,0,0,1,0,,,0,,2336
2022,,2022-12-02,2.5833333333333335,1,1,0,0,0,0,0,0,1,0,1,0,,,0,,2490
2023,,2023-02-02,2.4166666666666665,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,2644
2023,,2023-02-24,2.4166666666666665,1,0,0,0,1,0,1,0,1,0,1,0,2023-09-06,19037.31,1,0.58333333333333337,2734
2023,,2023-04-21,2.25,1,0,0,0,1,0,1,1,1,0,1,0,,,0,,3007
2023,,2023-05-04,2.1666666666666665,1,1,0,0,0,0,1,1,1,0,1,0,2023-06-26,7260.01,1,0.083333333333333329,3030
2023,,2023-10-02,1.75,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,3855
2023,,2023-10-13,1.75,0,1,0,0,0,0,1,1,0,0,1,0,2023-12-18,393.43,1,0.16666666666666666,3918
2023,,2023-10-25,1.75,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,3943
2023,,2023-10-18,1.75,1,0,0,0,1,0,0,0,1,0,1,0,,,0,,3945
2023,,2023-10-26,1.75,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,3990
2023,,2023-11-06,1.6666666666666667,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,4051
2023,,2023-11-09,1.6666666666666667,1,0,0,0,1,0,1,0,1,0,1,0,,,0,,4067
2024,,2024-03-01,1.3333333333333333,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,4497
2024,,2024-03-15,1.3333333333333333,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,4587
2024,,2024-03-25,1.3333333333333333,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,4633
2024,,2024-04-08,1.25,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,4697
2024,,2024-05-03,1.1666666666666667,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,4752
2024,,2024-05-27,1.1666666666666667,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,4892
2024,,2024-05-28,1.1666666666666667,1,0,0,0,1,0,1,1,0,0,1,0,,,0,,4899
2024,,2024-06-27,1.0833333333333333,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,4988
2024,,2024-07-02,1.0,1,0,0,0,1,0,1,0,1,0,1,0,,,0,,5001
2024,,2024-07-12,1.0,1,1,0,0,0,0,1,1,0,0,1,0,,,0,,5046
2024,,2024-07-15,1.0,1,0,0,0,1,0,1,0,1,0,1,0,,,0,,5053
2024,,2024-08-12,0.91666666666666663,1,0,0,0,1,0,1,0,0,0,1,0,,,0,,5171
2024,,2024-09-16,0.83333333333333337,1,0,0,1,0,0,1,0,1,0,1,0,,,0,,5400
2024,,2024-09-17,0.83333333333333337,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,5411
2024,,2024-09-16,0.83333333333333337,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,5422
2008,,2008-02-02,17.416666666666668,0,0,0,1,0,0,0,0,1,0,1,0,2023-03-06,200.66,1,15.083333333333334,5633
2009,,2009-03-31,16.333333333333332,0,1,0,0,0,0,1,0,1,0,1,0,2023-07-17,180.15,1,14.333333333333334,5669
2011,,2011-12-08,13.583333333333334,1,0,0,1,0,0,1,0,1,0,1,0,,,0,,5892
1994,,1994-09-25,30.833333333333332,0,1,0,0,0,0,1,1,1,0,1,0,2023-01-16,30097.190000000002,1,28.333333333333332,91
1997,,1997-05-01,28.166666666666668,0,1,0,0,0,0,1,1,1,0,1,0,,,0,,125
1999,,1999-05-13,26.166666666666668,1,1,0,0,0,0,0,0,1,0,1,0,2024-02-08,5529.65,1,24.75,169
2015,,2015-06-27,10.083333333333334,0,0,1,0,0,0,1,0,1,0,1,0,,,0,,197
2015,,2015-12-14,9.5833333333333339,0,1,0,0,0,0,1,1,1,0,1,0,,,0,,217
2019,,2019-04-27,6.25,1,0,0,0,1,0,1,0,0,0,1,0,,,0,,530
2018,,2018-05-18,7.166666666666667,1,0,0,0,1,0,1,1,1,0,1,0,2024-08-06,100.0,1,6.25,546
2019,,2019-11-25,5.666666666666667,1,1,0,0,0,0,1,1,0,0,1,0,,,0,,723
2020,,2020-04-22,5.25,1,1,0,0,0,0,1,0,1,0,1,0,2023-05-07,8450.93,1,3.0833333333333335,852
2019,,2019-10-08,5.75,1,0,0,1,0,0,1,0,1,0,1,0,,,0,,1022
2020,,2020-10-07,4.75,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,1024
2021,,2021-01-21,4.5,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,1183
2021,,2021-01-16,4.5,0,1,0,0,0,0,1,0,1,0,1,0,,,0,,1185
2021,,2021-02-04,4.416666666666667,1,0,0,0,1,0,1,0,1,0,1,0,2024-07-06,100.0,1,3.4166666666666665,1198
2021,,2021-04-04,4.25,1,0,0,0,1,0,1,1,1,0,1,0,2023-07-26,10179.92,1,2.25,1302
2021,,2021-06-04,4.083333333333333,1,0,0,0,1,0,1,0,1,0,1,0,2023-12-17,8305.98,1,2.5,1415
2021,,2021-07-19,4.0,1,1,0,0,0,0,1,1,0,0,1,0,2024-01-16,1644.3799999999999,1,2.5,1485
2021,,2021-07-23,4.0,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,1493
2021,,2021-09-28,3.8333333333333335,1,1,0,0,0,0,1,0,1,0,1,0,2024-03-12,124.43999999999983,1,2.5,1637
2022,,2022-06-03,3.0833333333333335,1,0,0,0,1,0,1,1,1,0,1,0,2024-01-24,0.0,1,1.5833333333333333,1923
2022,,2022-07-01,3.0,0,1,0,0,0,0,1,0,1,0,1,0,2023-12-18,441.84,1,1.4166666666666667,1970
2022,,2022-08-29,2.9166666666666665,0,1,0,0,0,0,1,0,1,0,1,0,,,0,,2133
2022,,2022-09-14,2.8333333333333335,0,0,0,0,1,0,1,0,1,0,1,0,,,0,,2220
2022,,2022-10-01,2.75,1,0,0,1,0,0,1,1,1,0,1,0,2022-10-30,0.0,1,0.0,2277
2022,,2022-10-28,2.75,1,0,0,0,1,0,1,1,1,0,1,0,2023-05-25,28.0,1,0.58333333333333337,2374
2022,,2022-11-01,2.6666666666666665,1,1,0,0,0,0,1,0,1,0,1,0,2023-08-16,2920.6200000000003,1,0.75,2378
2023,,2023-01-06,2.5,1,0,0,0,1,0,0,0,1,0,1,0,,,0,,2565
2023,,2023-01-13,2.5,1,1,0,0,0,0,0,0,1,0,1,0,,,0,,2596
2023,,2023-02-20,2.4166666666666665,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,2701
2023,,2023-05-12,2.1666666666666665,1,0,0,0,1,0,1,1,1,0,1,0,2024-08-04,1036.04,1,1.25,3143
2023,,2023-05-15,2.1666666666666665,1,0,0,0,1,0,1,0,1,0,1,0,,,0,,3151
2023,,2023-06-07,2.0833333333333335,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,3260
2023,,2023-06-07,2.0833333333333335,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,3263
2023,,2023-06-12,2.0833333333333335,1,1,0,0,0,0,1,1,1,0,1,0,2024-06-03,22803.760000000002,1,1.0,3281
2023,,2023-06-26,2.0833333333333335,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,3304
2023,,2023-07-21,2.0,1,1,0,0,0,0,1,1,1,0,1,0,2023-09-09,7969.9400000000005,1,0.16666666666666666,3458
2023,,2023-08-04,1.9166666666666667,0,0,0,1,0,0,1,0,1,0,1,0,,,0,,3545
2023,,2023-08-07,1.9166666666666667,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,3552
2023,,2023-09-12,1.8333333333333333,0,0,0,1,0,0,1,0,1,0,1,0,,,0,,3724
2023,,2023-09-14,1.8333333333333333,0,1,0,0,0,0,1,0,1,0,1,0,2023-11-22,557.11,1,0.16666666666666666,3784
2023,,2023-09-28,1.8333333333333333,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,3838
2023,,2023-10-03,1.75,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,3864
2023,,2023-10-06,1.75,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,3885
2023,,2023-10-06,1.75,1,0,1,0,0,0,1,0,1,0,1,0,2024-02-12,19.8,1,0.33333333333333331,3892
2023,,2023-11-30,1.6666666666666667,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,4161
2024,,2024-03-20,1.3333333333333333,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,4518
2024,,2024-04-03,1.25,0,0,1,0,0,0,0,1,1,0,1,0,,,0,,4690
2024,,2024-05-09,1.1666666666666667,1,1,0,0,0,0,1,0,1,0,1,0,2024-05-14,0.0,1,0.0,4824
2024,,2024-08-13,0.91666666666666663,1,1,0,0,0,0,1,1,1,0,1,0,2024-08-25,672.56,1,0.0,5181
2024,,2024-08-15,0.91666666666666663,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,5200
2024,,2024-09-05,0.83333333333333337,0,1,0,0,0,0,1,0,1,0,1,0,,,0,,5336
2024,,2024-09-06,0.83333333333333337,1,1,0,0,0,0,0,0,1,0,1,0,,,0,,5345
2024,,2024-09-06,0.83333333333333337,1,1,0,0,0,0,0,0,1,0,1,0,,,0,,5354
2024,,2024-09-13,0.83333333333333337,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,5393
1990,,1990-05-23,35.166666666666664,1,1,0,0,0,0,1,0,0,0,1,0,,,0,,5489
2003,,2003-08-01,21.916666666666668,0,1,0,0,0,0,1,0,1,0,1,0,,,0,,5516
1982,,1982-10-23,42.75,0,1,0,0,0,0,1,1,1,0,1,0,,,0,,5628
2006,,2006-06-29,19.083333333333332,1,1,0,0,0,0,1,1,1,0,1,0,2023-12-19,10407.28,1,17.5,5866
2015,,2015-05-02,10.166666666666666,1,1,0,0,0,0,1,1,0,0,1,0,,,0,,5911
1979,,1979-04-24,46.25,1,1,0,0,0,0,0,0,1,0,0,1,,,0,,27
1992,,1992-01-13,33.5,0,1,0,0,0,0,1,0,0,0,1,0,,,0,,62
1993,,1993-02-01,32.416666666666664,0,1,0,0,0,0,1,0,1,0,1,0,,,0,,65
1984,,1984-09-23,40.833333333333336,0,0,0,0,1,0,1,0,1,0,1,0,,,0,,246
2019,,2019-02-01,6.416666666666667,1,0,1,0,0,0,1,0,0,0,1,0,,,0,,472
2020,,2020-02-28,5.416666666666667,0,0,0,0,1,0,1,1,1,0,1,0,2022-07-07,12717.880000000001,1,2.4166666666666665,786
2020,,2020-07-02,5.0,1,1,0,0,0,0,1,1,1,0,1,0,2023-06-29,130.47,1,2.9166666666666665,922
2020,,2020-08-14,4.916666666666667,1,0,0,0,1,0,1,0,0,0,1,0,2023-10-06,68.8,1,3.1666666666666665,954
2020,,2020-09-07,4.833333333333333,1,1,0,0,0,0,1,0,1,0,1,0,2023-02-18,25504.989999999998,1,2.4166666666666665,975
2020,,2020-10-16,4.75,1,0,0,0,1,0,1,1,1,0,1,0,2023-03-11,26902.02,1,2.4166666666666665,1041
2020,,2020-11-26,4.666666666666667,1,0,0,0,1,0,1,0,1,0,1,0,,,0,,1083
2021,,2021-01-16,4.5,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,1154
2021,,2021-04-06,4.25,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,1315
2021,,2021-04-08,4.25,1,1,0,0,0,0,1,0,1,0,1,0,2024-12-01,100.0,1,3.6666666666666665,1326
2021,,2021-06-28,4.083333333333333,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,1440
2021,,2021-08-20,3.9166666666666665,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,1531
2021,,2021-08-12,3.9166666666666665,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,1540
2021,,2021-08-19,3.9166666666666665,0,0,0,1,0,0,1,1,1,0,1,0,2022-05-26,29968.98,1,0.75,1552
2022,,2022-03-23,3.3333333333333335,0,0,1,0,0,0,1,0,1,0,1,0,,,0,,1837
2022,,2022-04-29,3.25,1,0,0,0,1,0,1,0,1,0,1,0,2024-09-01,7165.67,1,2.4166666666666665,1884
2022,,2022-05-23,3.1666666666666665,0,0,0,0,1,0,1,1,1,0,1,0,2023-02-24,20.0,1,0.75,1913
2022,,2022-06-15,3.0833333333333335,1,0,0,0,1,0,1,0,0,0,1,0,,,0,,1939
2022,,2022-06-30,3.0833333333333335,1,0,0,0,1,0,1,0,1,0,1,0,,,0,,1975
2022,,2022-08-29,2.9166666666666665,0,0,0,0,1,0,1,1,0,0,1,0,2022-10-22,55332.73,1,0.16666666666666666,2134
2022,,2022-08-27,2.9166666666666665,1,0,0,0,1,0,1,0,1,0,1,0,2023-09-01,11068.89,1,1.0833333333333333,2165
2022,,2022-11-15,2.6666666666666665,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,2418
2023,,2023-01-13,2.5,1,1,0,0,0,0,1,0,1,0,1,0,2024-11-09,100.0,1,1.8333333333333333,2578
2023,,2023-01-27,2.5,1,1,0,0,0,0,1,0,1,0,1,0,2024-10-15,166.63,1,1.75,2647
2023,,2023-05-09,2.1666666666666665,1,1,0,0,0,0,1,0,1,0,1,0,2024-05-20,967.55,1,1.0,3054
2023,,2023-05-13,2.1666666666666665,1,0,0,0,1,0,1,0,1,0,1,0,,,0,,3145
2023,,2023-05-25,2.1666666666666665,0,0,0,0,1,0,1,0,1,0,1,0,,,0,,3208
2023,,2023-05-26,2.1666666666666665,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,3217
2023,,2023-06-27,2.0833333333333335,0,0,0,0,1,0,1,0,1,0,1,0,2023-11-17,7667.6,1,0.41666666666666669,3344
2023,,2023-07-01,2.0,1,0,0,1,0,0,1,1,1,0,1,0,2023-12-18,37830.490000000005,1,0.41666666666666669,3369
2023,,2023-08-16,1.9166666666666667,1,0,0,0,1,0,1,1,1,0,1,0,2023-12-15,3999.67,1,0.33333333333333331,3598
2023,,2023-09-01,1.8333333333333333,1,1,0,0,0,0,1,0,0,0,1,0,2023-09-02,111.6,1,0.0,3714
2023,,2023-09-05,1.8333333333333333,0,1,0,0,0,0,1,0,1,0,1,0,,,0,,3736
2023,,2023-09-19,1.8333333333333333,0,1,0,0,0,0,1,1,0,0,1,0,2024-10-14,34.2,1,1.0833333333333333,3806
2023,,2023-11-01,1.6666666666666667,1,0,0,0,1,0,1,1,1,0,1,0,,,0,,4014
2023,,2023-11-03,1.6666666666666667,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,4039
2023,,2023-11-17,1.6666666666666667,1,0,0,0,1,0,1,0,1,0,1,0,,,0,,4041
